Date,Time_ET,Currency,Impact,Title
2014-05-29,08:30,USD,High,Unemployment Claims
2014-06-05,08:30,USD,High,Unemployment Claims
2014-06-12,08:30,USD,High,Unemployment Claims
2014-06-19,08:30,USD,High,Unemployment Claims
2014-06-26,08:30,USD,High,Unemployment Claims
2014-07-03,08:30,USD,High,Unemployment Claims
2014-07-10,08:30,USD,High,Unemployment Claims
2014-07-17,08:30,USD,High,Unemployment Claims
2014-07-24,08:30,USD,High,Unemployment Claims
2014-07-31,08:30,USD,High,Unemployment Claims
2014-08-07,08:30,USD,High,Unemployment Claims
2014-08-14,08:30,USD,High,Unemployment Claims
2014-08-21,08:30,USD,High,Unemployment Claims
2014-08-28,08:30,USD,High,Unemployment Claims
2014-09-04,08:30,USD,High,Unemployment Claims
2014-09-11,08:30,USD,High,Unemployment Claims
2014-09-18,08:30,USD,High,Unemployment Claims
2014-09-25,08:30,USD,High,Unemployment Claims
2014-10-02,08:30,USD,High,Unemployment Claims
2014-10-09,08:30,USD,High,Unemployment Claims
2014-10-16,08:30,USD,High,Unemployment Claims
2014-10-23,08:30,USD,High,Unemployment Claims
2014-10-30,08:30,USD,High,Unemployment Claims
2014-11-06,08:30,USD,High,Unemployment Claims
2014-11-13,08:30,USD,High,Unemployment Claims
2014-11-20,08:30,USD,High,Unemployment Claims
2014-11-27,08:30,USD,High,Unemployment Claims
2014-12-04,08:30,USD,High,Unemployment Claims
2014-12-11,08:30,USD,High,Unemployment Claims
2014-12-18,08:30,USD,High,Unemployment Claims
2014-12-25,08:30,USD,High,Unemployment Claims
2015-01-01,08:30,USD,High,Unemployment Claims
2015-01-08,08:30,USD,High,Unemployment Claims
2015-01-15,08:30,USD,High,Unemployment Claims
2015-01-22,08:30,USD,High,Unemployment Claims
2015-01-29,08:30,USD,High,Unemployment Claims
2015-02-05,08:30,USD,High,Unemployment Claims
2015-02-12,08:30,USD,High,Unemployment Claims
2015-02-19,08:30,USD,High,Unemployment Claims
2015-02-26,08:30,USD,High,Unemployment Claims
2015-03-05,08:30,USD,High,Unemployment Claims
2015-03-12,08:30,USD,High,Unemployment Claims
2015-03-19,08:30,USD,High,Unemployment Claims
2015-03-26,08:30,USD,High,Unemployment Claims
2015-04-02,08:30,USD,High,Unemployment Claims
2015-04-09,08:30,USD,High,Unemployment Claims
2015-04-16,08:30,USD,High,Unemployment Claims
2015-04-23,08:30,USD,High,Unemployment Claims
2015-04-30,08:30,USD,High,Unemployment Claims
2015-05-07,08:30,USD,High,Unemployment Claims
2015-05-14,08:30,USD,High,Unemployment Claims
2015-05-21,08:30,USD,High,Unemployment Claims
2015-05-28,08:30,USD,High,Unemployment Claims
2015-06-04,08:30,USD,High,Unemployment Claims
2015-06-11,08:30,USD,High,Unemployment Claims
2015-06-18,08:30,USD,High,Unemployment Claims
2015-06-25,08:30,USD,High,Unemployment Claims
2015-07-02,08:30,USD,High,Unemployment Claims
2015-07-09,08:30,USD,High,Unemployment Claims
2015-07-16,08:30,USD,High,Unemployment Claims
2015-07-23,08:30,USD,High,Unemployment Claims
2015-07-30,08:30,USD,High,Unemployment Claims
2015-08-06,08:30,USD,High,Unemployment Claims
2015-08-13,08:30,USD,High,Unemployment Claims
2015-08-20,08:30,USD,High,Unemployment Claims
2015-08-27,08:30,USD,High,Unemployment Claims
2015-09-03,08:30,USD,High,Unemployment Claims
2015-09-10,08:30,USD,High,Unemployment Claims
2015-09-17,08:30,USD,High,Unemployment Claims
2015-09-24,08:30,USD,High,Unemployment Claims
2015-10-01,08:30,USD,High,Unemployment Claims
2015-10-08,08:30,USD,High,Unemployment Claims
2015-10-15,08:30,USD,High,Unemployment Claims
2015-10-22,08:30,USD,High,Unemployment Claims
2015-10-29,08:30,USD,High,Unemployment Claims
2015-11-05,08:30,USD,High,Unemployment Claims
2015-11-12,08:30,USD,High,Unemployment Claims
2015-11-19,08:30,USD,High,Unemployment Claims
2015-11-26,08:30,USD,High,Unemployment Claims
2015-12-03,08:30,USD,High,Unemployment Claims
2015-12-10,08:30,USD,High,Unemployment Claims
2015-12-17,08:30,USD,High,Unemployment Claims
2015-12-24,08:30,USD,High,Unemployment Claims
2015-12-31,08:30,USD,High,Unemployment Claims
2016-01-07,08:30,USD,High,Unemployment Claims
2016-01-14,08:30,USD,High,Unemployment Claims
2016-01-21,08:30,USD,High,Unemployment Claims
2016-01-28,08:30,USD,High,Unemployment Claims
2016-02-04,08:30,USD,High,Unemployment Claims
2016-02-11,08:30,USD,High,Unemployment Claims
2016-02-18,08:30,USD,High,Unemployment Claims
2016-02-25,08:30,USD,High,Unemployment Claims
2016-03-03,08:30,USD,High,Unemployment Claims
2016-03-10,08:30,USD,High,Unemployment Claims
2016-03-17,08:30,USD,High,Unemployment Claims
2016-03-24,08:30,USD,High,Unemployment Claims
2016-03-31,08:30,USD,High,Unemployment Claims
2016-04-07,08:30,USD,High,Unemployment Claims
2016-04-14,08:30,USD,High,Unemployment Claims
2016-04-21,08:30,USD,High,Unemployment Claims
2016-04-28,08:30,USD,High,Unemployment Claims
2016-05-05,08:30,USD,High,Unemployment Claims
2016-05-12,08:30,USD,High,Unemployment Claims
2016-05-19,08:30,USD,High,Unemployment Claims
2016-05-26,08:30,USD,High,Unemployment Claims
2016-06-02,08:30,USD,High,Unemployment Claims
2016-06-09,08:30,USD,High,Unemployment Claims
2016-06-16,08:30,USD,High,Unemployment Claims
2016-06-23,08:30,USD,High,Unemployment Claims
2016-06-30,08:30,USD,High,Unemployment Claims
2016-07-07,08:30,USD,High,Unemployment Claims
2016-07-14,08:30,USD,High,Unemployment Claims
2016-07-21,08:30,USD,High,Unemployment Claims
2016-07-28,08:30,USD,High,Unemployment Claims
2016-08-04,08:30,USD,High,Unemployment Claims
2016-08-11,08:30,USD,High,Unemployment Claims
2016-08-18,08:30,USD,High,Unemployment Claims
2016-08-25,08:30,USD,High,Unemployment Claims
2016-09-01,08:30,USD,High,Unemployment Claims
2016-09-08,08:30,USD,High,Unemployment Claims
2016-09-15,08:30,USD,High,Unemployment Claims
2016-09-22,08:30,USD,High,Unemployment Claims
2016-09-29,08:30,USD,High,Unemployment Claims
2016-10-06,08:30,USD,High,Unemployment Claims
2016-10-13,08:30,USD,High,Unemployment Claims
2016-10-20,08:30,USD,High,Unemployment Claims
2016-10-27,08:30,USD,High,Unemployment Claims
2016-11-03,08:30,USD,High,Unemployment Claims
2016-11-10,08:30,USD,High,Unemployment Claims
2016-11-17,08:30,USD,High,Unemployment Claims
2016-11-24,08:30,USD,High,Unemployment Claims
2016-12-01,08:30,USD,High,Unemployment Claims
2016-12-08,08:30,USD,High,Unemployment Claims
2016-12-15,08:30,USD,High,Unemployment Claims
2016-12-22,08:30,USD,High,Unemployment Claims
2016-12-29,08:30,USD,High,Unemployment Claims
2017-01-05,08:30,USD,High,Unemployment Claims
2017-01-12,08:30,USD,High,Unemployment Claims
2017-01-19,08:30,USD,High,Unemployment Claims
2017-01-26,08:30,USD,High,Unemployment Claims
2017-02-02,08:30,USD,High,Unemployment Claims
2017-02-09,08:30,USD,High,Unemployment Claims
2017-02-16,08:30,USD,High,Unemployment Claims
2017-02-23,08:30,USD,High,Unemployment Claims
2017-03-02,08:30,USD,High,Unemployment Claims
2017-03-09,08:30,USD,High,Unemployment Claims
2017-03-16,08:30,USD,High,Unemployment Claims
2017-03-23,08:30,USD,High,Unemployment Claims
2017-03-30,08:30,USD,High,Unemployment Claims
2017-04-06,08:30,USD,High,Unemployment Claims
2017-04-13,08:30,USD,High,Unemployment Claims
2017-04-20,08:30,USD,High,Unemployment Claims
2017-04-27,08:30,USD,High,Unemployment Claims
2017-05-04,08:30,USD,High,Unemployment Claims
2017-05-11,08:30,USD,High,Unemployment Claims
2017-05-18,08:30,USD,High,Unemployment Claims
2017-05-25,08:30,USD,High,Unemployment Claims
2017-06-01,08:30,USD,High,Unemployment Claims
2017-06-08,08:30,USD,High,Unemployment Claims
2017-06-15,08:30,USD,High,Unemployment Claims
2017-06-22,08:30,USD,High,Unemployment Claims
2017-06-29,08:30,USD,High,Unemployment Claims
2017-07-06,08:30,USD,High,Unemployment Claims
2017-07-13,08:30,USD,High,Unemployment Claims
2017-07-20,08:30,USD,High,Unemployment Claims
2017-07-27,08:30,USD,High,Unemployment Claims
2017-08-03,08:30,USD,High,Unemployment Claims
2017-08-10,08:30,USD,High,Unemployment Claims
2017-08-17,08:30,USD,High,Unemployment Claims
2017-08-24,08:30,USD,High,Unemployment Claims
2017-08-31,08:30,USD,High,Unemployment Claims
2017-09-07,08:30,USD,High,Unemployment Claims
2017-09-14,08:30,USD,High,Unemployment Claims
2017-09-21,08:30,USD,High,Unemployment Claims
2017-09-28,08:30,USD,High,Unemployment Claims
2017-10-05,08:30,USD,High,Unemployment Claims
2017-10-12,08:30,USD,High,Unemployment Claims
2017-10-19,08:30,USD,High,Unemployment Claims
2017-10-26,08:30,USD,High,Unemployment Claims
2017-11-02,08:30,USD,High,Unemployment Claims
2017-11-09,08:30,USD,High,Unemployment Claims
2017-11-16,08:30,USD,High,Unemployment Claims
2017-11-23,08:30,USD,High,Unemployment Claims
2017-11-30,08:30,USD,High,Unemployment Claims
2017-12-07,08:30,USD,High,Unemployment Claims
2017-12-14,08:30,USD,High,Unemployment Claims
2017-12-21,08:30,USD,High,Unemployment Claims
2017-12-28,08:30,USD,High,Unemployment Claims
2018-01-04,08:30,USD,High,Unemployment Claims
2018-01-11,08:30,USD,High,Unemployment Claims
2018-01-18,08:30,USD,High,Unemployment Claims
2018-01-25,08:30,USD,High,Unemployment Claims
2018-02-01,08:30,USD,High,Unemployment Claims
2018-02-08,08:30,USD,High,Unemployment Claims
2018-02-15,08:30,USD,High,Unemployment Claims
2018-02-22,08:30,USD,High,Unemployment Claims
2018-03-01,08:30,USD,High,Unemployment Claims
2018-03-08,08:30,USD,High,Unemployment Claims
2018-03-15,08:30,USD,High,Unemployment Claims
2018-03-22,08:30,USD,High,Unemployment Claims
2018-03-29,08:30,USD,High,Unemployment Claims
2018-04-05,08:30,USD,High,Unemployment Claims
2018-04-12,08:30,USD,High,Unemployment Claims
2018-04-19,08:30,USD,High,Unemployment Claims
2018-04-26,08:30,USD,High,Unemployment Claims
2018-05-03,08:30,USD,High,Unemployment Claims
2018-05-10,08:30,USD,High,Unemployment Claims
2018-05-17,08:30,USD,High,Unemployment Claims
2018-05-24,08:30,USD,High,Unemployment Claims
2018-05-31,08:30,USD,High,Unemployment Claims
2018-06-07,08:30,USD,High,Unemployment Claims
2018-06-14,08:30,USD,High,Unemployment Claims
2018-06-21,08:30,USD,High,Unemployment Claims
2018-06-28,08:30,USD,High,Unemployment Claims
2018-07-05,08:30,USD,High,Unemployment Claims
2018-07-12,08:30,USD,High,Unemployment Claims
2018-07-19,08:30,USD,High,Unemployment Claims
2018-07-26,08:30,USD,High,Unemployment Claims
2018-08-02,08:30,USD,High,Unemployment Claims
2018-08-09,08:30,USD,High,Unemployment Claims
2018-08-16,08:30,USD,High,Unemployment Claims
2018-08-23,08:30,USD,High,Unemployment Claims
2018-08-30,08:30,USD,High,Unemployment Claims
2018-09-06,08:30,USD,High,Unemployment Claims
2018-09-13,08:30,USD,High,Unemployment Claims
2018-09-20,08:30,USD,High,Unemployment Claims
2018-09-27,08:30,USD,High,Unemployment Claims
2018-10-04,08:30,USD,High,Unemployment Claims
2018-10-11,08:30,USD,High,Unemployment Claims
2018-10-18,08:30,USD,High,Unemployment Claims
2018-10-25,08:30,USD,High,Unemployment Claims
2018-11-01,08:30,USD,High,Unemployment Claims
2018-11-08,08:30,USD,High,Unemployment Claims
2018-11-15,08:30,USD,High,Unemployment Claims
2018-11-22,08:30,USD,High,Unemployment Claims
2018-11-29,08:30,USD,High,Unemployment Claims
2018-12-06,08:30,USD,High,Unemployment Claims
2018-12-13,08:30,USD,High,Unemployment Claims
2018-12-20,08:30,USD,High,Unemployment Claims
2018-12-27,08:30,USD,High,Unemployment Claims
2019-01-03,08:30,USD,High,Unemployment Claims
2019-01-10,08:30,USD,High,Unemployment Claims
2019-01-17,08:30,USD,High,Unemployment Claims
2019-01-24,08:30,USD,High,Unemployment Claims
2019-01-31,08:30,USD,High,Unemployment Claims
2019-02-07,08:30,USD,High,Unemployment Claims
2019-02-14,08:30,USD,High,Unemployment Claims
2019-02-21,08:30,USD,High,Unemployment Claims
2019-02-28,08:30,USD,High,Unemployment Claims
2019-03-07,08:30,USD,High,Unemployment Claims
2019-03-14,08:30,USD,High,Unemployment Claims
2019-03-21,08:30,USD,High,Unemployment Claims
2019-03-28,08:30,USD,High,Unemployment Claims
2019-04-04,08:30,USD,High,Unemployment Claims
2019-04-11,08:30,USD,High,Unemployment Claims
2019-04-18,08:30,USD,High,Unemployment Claims
2019-04-25,08:30,USD,High,Unemployment Claims
2019-05-02,08:30,USD,High,Unemployment Claims
2019-05-09,08:30,USD,High,Unemployment Claims
2019-05-16,08:30,USD,High,Unemployment Claims
2019-05-23,08:30,USD,High,Unemployment Claims
2019-05-30,08:30,USD,High,Unemployment Claims
2019-06-06,08:30,USD,High,Unemployment Claims
2019-06-13,08:30,USD,High,Unemployment Claims
2019-06-20,08:30,USD,High,Unemployment Claims
2019-06-27,08:30,USD,High,Unemployment Claims
2019-07-04,08:30,USD,High,Unemployment Claims
2019-07-11,08:30,USD,High,Unemployment Claims
2019-07-18,08:30,USD,High,Unemployment Claims
2019-07-25,08:30,USD,High,Unemployment Claims
2019-08-01,08:30,USD,High,Unemployment Claims
2019-08-08,08:30,USD,High,Unemployment Claims
2019-08-15,08:30,USD,High,Unemployment Claims
2019-08-22,08:30,USD,High,Unemployment Claims
2019-08-29,08:30,USD,High,Unemployment Claims
2019-09-05,08:30,USD,High,Unemployment Claims
2019-09-12,08:30,USD,High,Unemployment Claims
2019-09-19,08:30,USD,High,Unemployment Claims
2019-09-26,08:30,USD,High,Unemployment Claims
2019-10-03,08:30,USD,High,Unemployment Claims
2019-10-10,08:30,USD,High,Unemployment Claims
2019-10-17,08:30,USD,High,Unemployment Claims
2019-10-24,08:30,USD,High,Unemployment Claims
2019-10-31,08:30,USD,High,Unemployment Claims
2019-11-07,08:30,USD,High,Unemployment Claims
2019-11-14,08:30,USD,High,Unemployment Claims
2019-11-21,08:30,USD,High,Unemployment Claims
2019-11-28,08:30,USD,High,Unemployment Claims
2019-12-05,08:30,USD,High,Unemployment Claims
2019-12-12,08:30,USD,High,Unemployment Claims
2019-12-19,08:30,USD,High,Unemployment Claims
2019-12-26,08:30,USD,High,Unemployment Claims
2020-01-02,08:30,USD,High,Unemployment Claims
2020-01-09,08:30,USD,High,Unemployment Claims
2020-01-16,08:30,USD,High,Unemployment Claims
2020-01-23,08:30,USD,High,Unemployment Claims
2020-01-30,08:30,USD,High,Unemployment Claims
2020-02-06,08:30,USD,High,Unemployment Claims
2020-02-13,08:30,USD,High,Unemployment Claims
2020-02-20,08:30,USD,High,Unemployment Claims
2020-02-27,08:30,USD,High,Unemployment Claims
2020-03-05,08:30,USD,High,Unemployment Claims
2020-03-12,08:30,USD,High,Unemployment Claims
2020-03-19,08:30,USD,High,Unemployment Claims
2020-03-26,08:30,USD,High,Unemployment Claims
2020-04-02,08:30,USD,High,Unemployment Claims
2020-04-09,08:30,USD,High,Unemployment Claims
2020-04-16,08:30,USD,High,Unemployment Claims
2020-04-23,08:30,USD,High,Unemployment Claims
2020-04-30,08:30,USD,High,Unemployment Claims
2020-05-07,08:30,USD,High,Unemployment Claims
2020-05-14,08:30,USD,High,Unemployment Claims
2020-05-21,08:30,USD,High,Unemployment Claims
2020-05-28,08:30,USD,High,Unemployment Claims
2020-06-04,08:30,USD,High,Unemployment Claims
2020-06-11,08:30,USD,High,Unemployment Claims
2020-06-18,08:30,USD,High,Unemployment Claims
2020-06-25,08:30,USD,High,Unemployment Claims
2020-07-02,08:30,USD,High,Unemployment Claims
2020-07-09,08:30,USD,High,Unemployment Claims
2020-07-16,08:30,USD,High,Unemployment Claims
2020-07-23,08:30,USD,High,Unemployment Claims
2020-07-30,08:30,USD,High,Unemployment Claims
2020-08-06,08:30,USD,High,Unemployment Claims
2020-08-13,08:30,USD,High,Unemployment Claims
2020-08-20,08:30,USD,High,Unemployment Claims
2020-08-27,08:30,USD,High,Unemployment Claims
2020-09-03,08:30,USD,High,Unemployment Claims
2020-09-10,08:30,USD,High,Unemployment Claims
2020-09-17,08:30,USD,High,Unemployment Claims
2020-09-24,08:30,USD,High,Unemployment Claims
2020-10-01,08:30,USD,High,Unemployment Claims
2020-10-08,08:30,USD,High,Unemployment Claims
2020-10-15,08:30,USD,High,Unemployment Claims
2020-10-22,08:30,USD,High,Unemployment Claims
2020-10-29,08:30,USD,High,Unemployment Claims
2020-11-05,08:30,USD,High,Unemployment Claims
2020-11-12,08:30,USD,High,Unemployment Claims
2020-11-19,08:30,USD,High,Unemployment Claims
2020-11-26,08:30,USD,High,Unemployment Claims
2020-12-03,08:30,USD,High,Unemployment Claims
2020-12-10,08:30,USD,High,Unemployment Claims
2020-12-17,08:30,USD,High,Unemployment Claims
2020-12-24,08:30,USD,High,Unemployment Claims
2020-12-31,08:30,USD,High,Unemployment Claims
2021-01-07,08:30,USD,High,Unemployment Claims
2021-01-14,08:30,USD,High,Unemployment Claims
2021-01-21,08:30,USD,High,Unemployment Claims
2021-01-28,08:30,USD,High,Unemployment Claims
2021-02-04,08:30,USD,High,Unemployment Claims
2021-02-11,08:30,USD,High,Unemployment Claims
2021-02-18,08:30,USD,High,Unemployment Claims
2021-02-25,08:30,USD,High,Unemployment Claims
2021-03-04,08:30,USD,High,Unemployment Claims
2021-03-11,08:30,USD,High,Unemployment Claims
2021-03-18,08:30,USD,High,Unemployment Claims
2021-03-25,08:30,USD,High,Unemployment Claims
2021-04-01,08:30,USD,High,Unemployment Claims
2021-04-08,08:30,USD,High,Unemployment Claims
2021-04-15,08:30,USD,High,Unemployment Claims
2021-04-22,08:30,USD,High,Unemployment Claims
2021-04-29,08:30,USD,High,Unemployment Claims
2021-05-06,08:30,USD,High,Unemployment Claims
2021-05-13,08:30,USD,High,Unemployment Claims
2021-05-20,08:30,USD,High,Unemployment Claims
2021-05-27,08:30,USD,High,Unemployment Claims
2021-06-03,08:30,USD,High,Unemployment Claims
2021-06-10,08:30,USD,High,Unemployment Claims
2021-06-17,08:30,USD,High,Unemployment Claims
2021-06-24,08:30,USD,High,Unemployment Claims
2021-07-01,08:30,USD,High,Unemployment Claims
2021-07-08,08:30,USD,High,Unemployment Claims
2021-07-15,08:30,USD,High,Unemployment Claims
2021-07-22,08:30,USD,High,Unemployment Claims
2021-07-29,08:30,USD,High,Unemployment Claims
2021-08-05,08:30,USD,High,Unemployment Claims
2021-08-12,08:30,USD,High,Unemployment Claims
2021-08-19,08:30,USD,High,Unemployment Claims
2021-08-26,08:30,USD,High,Unemployment Claims
2021-09-02,08:30,USD,High,Unemployment Claims
2021-09-09,08:30,USD,High,Unemployment Claims
2021-09-16,08:30,USD,High,Unemployment Claims
2021-09-23,08:30,USD,High,Unemployment Claims
2021-09-30,08:30,USD,High,Unemployment Claims
2021-10-07,08:30,USD,High,Unemployment Claims
2021-10-14,08:30,USD,High,Unemployment Claims
2021-10-21,08:30,USD,High,Unemployment Claims
2021-10-28,08:30,USD,High,Unemployment Claims
2021-11-04,08:30,USD,High,Unemployment Claims
2021-11-11,08:30,USD,High,Unemployment Claims
2021-11-18,08:30,USD,High,Unemployment Claims
2021-11-25,08:30,USD,High,Unemployment Claims
2021-12-02,08:30,USD,High,Unemployment Claims
2021-12-09,08:30,USD,High,Unemployment Claims
2021-12-16,08:30,USD,High,Unemployment Claims
2021-12-23,08:30,USD,High,Unemployment Claims
2021-12-30,08:30,USD,High,Unemployment Claims
2022-01-06,08:30,USD,High,Unemployment Claims
2022-01-13,08:30,USD,High,Unemployment Claims
2022-01-20,08:30,USD,High,Unemployment Claims
2022-01-27,08:30,USD,High,Unemployment Claims
2022-02-03,08:30,USD,High,Unemployment Claims
2022-02-10,08:30,USD,High,Unemployment Claims
2022-02-17,08:30,USD,High,Unemployment Claims
2022-02-24,08:30,USD,High,Unemployment Claims
2022-03-03,08:30,USD,High,Unemployment Claims
2022-03-10,08:30,USD,High,Unemployment Claims
2022-03-17,08:30,USD,High,Unemployment Claims
2022-03-24,08:30,USD,High,Unemployment Claims
2022-03-31,08:30,USD,High,Unemployment Claims
2022-04-07,08:30,USD,High,Unemployment Claims
2022-04-14,08:30,USD,High,Unemployment Claims
2022-04-21,08:30,USD,High,Unemployment Claims
2022-04-28,08:30,USD,High,Unemployment Claims
2022-05-05,08:30,USD,High,Unemployment Claims
2022-05-12,08:30,USD,High,Unemployment Claims
2022-05-19,08:30,USD,High,Unemployment Claims
2022-05-26,08:30,USD,High,Unemployment Claims
2022-06-02,08:30,USD,High,Unemployment Claims
2022-06-09,08:30,USD,High,Unemployment Claims
2022-06-16,08:30,USD,High,Unemployment Claims
2022-06-23,08:30,USD,High,Unemployment Claims
2022-06-30,08:30,USD,High,Unemployment Claims
2022-07-07,08:30,USD,High,Unemployment Claims
2022-07-14,08:30,USD,High,Unemployment Claims
2022-07-21,08:30,USD,High,Unemployment Claims
2022-07-28,08:30,USD,High,Unemployment Claims
2022-08-04,08:30,USD,High,Unemployment Claims
2022-08-11,08:30,USD,High,Unemployment Claims
2022-08-18,08:30,USD,High,Unemployment Claims
2022-08-25,08:30,USD,High,Unemployment Claims
2022-09-01,08:30,USD,High,Unemployment Claims
2022-09-08,08:30,USD,High,Unemployment Claims
2022-09-15,08:30,USD,High,Unemployment Claims
2022-09-22,08:30,USD,High,Unemployment Claims
2022-09-29,08:30,USD,High,Unemployment Claims
2022-10-06,08:30,USD,High,Unemployment Claims
2022-10-13,08:30,USD,High,Unemployment Claims
2022-10-20,08:30,USD,High,Unemployment Claims
2022-10-27,08:30,USD,High,Unemployment Claims
2022-11-03,08:30,USD,High,Unemployment Claims
2022-11-10,08:30,USD,High,Unemployment Claims
2022-11-17,08:30,USD,High,Unemployment Claims
2022-11-24,08:30,USD,High,Unemployment Claims
2022-12-01,08:30,USD,High,Unemployment Claims
2022-12-08,08:30,USD,High,Unemployment Claims
2022-12-15,08:30,USD,High,Unemployment Claims
2022-12-22,08:30,USD,High,Unemployment Claims
2022-12-29,08:30,USD,High,Unemployment Claims
2023-01-05,08:30,USD,High,Unemployment Claims
2023-01-12,08:30,USD,High,Unemployment Claims
2023-01-19,08:30,USD,High,Unemployment Claims
2023-01-26,08:30,USD,High,Unemployment Claims
2023-02-02,08:30,USD,High,Unemployment Claims
2023-02-09,08:30,USD,High,Unemployment Claims
2023-02-16,08:30,USD,High,Unemployment Claims
2023-02-23,08:30,USD,High,Unemployment Claims
2023-03-02,08:30,USD,High,Unemployment Claims
2023-03-09,08:30,USD,High,Unemployment Claims
2023-03-16,08:30,USD,High,Unemployment Claims
2023-03-23,08:30,USD,High,Unemployment Claims
2023-03-30,08:30,USD,High,Unemployment Claims
2023-04-06,08:30,USD,High,Unemployment Claims
2023-04-13,08:30,USD,High,Unemployment Claims
2023-04-20,08:30,USD,High,Unemployment Claims
2023-04-27,08:30,USD,High,Unemployment Claims
2023-05-04,08:30,USD,High,Unemployment Claims
2023-05-11,08:30,USD,High,Unemployment Claims
2023-05-18,08:30,USD,High,Unemployment Claims
2023-05-25,08:30,USD,High,Unemployment Claims
2023-06-01,08:30,USD,High,Unemployment Claims
2023-06-08,08:30,USD,High,Unemployment Claims
2023-06-15,08:30,USD,High,Unemployment Claims
2023-06-22,08:30,USD,High,Unemployment Claims
2023-06-29,08:30,USD,High,Unemployment Claims
2023-07-06,08:30,USD,High,Unemployment Claims
2023-07-13,08:30,USD,High,Unemployment Claims
2023-07-20,08:30,USD,High,Unemployment Claims
2023-07-27,08:30,USD,High,Unemployment Claims
2023-08-03,08:30,USD,High,Unemployment Claims
2023-08-10,08:30,USD,High,Unemployment Claims
2023-08-17,08:30,USD,High,Unemployment Claims
2023-08-24,08:30,USD,High,Unemployment Claims
2023-08-31,08:30,USD,High,Unemployment Claims
2023-09-07,08:30,USD,High,Unemployment Claims
2023-09-14,08:30,USD,High,Unemployment Claims
2023-09-21,08:30,USD,High,Unemployment Claims
2023-09-28,08:30,USD,High,Unemployment Claims
2023-10-05,08:30,USD,High,Unemployment Claims
2023-10-12,08:30,USD,High,Unemployment Claims
2023-10-19,08:30,USD,High,Unemployment Claims
2023-10-26,08:30,USD,High,Unemployment Claims
2023-11-02,08:30,USD,High,Unemployment Claims
2023-11-09,08:30,USD,High,Unemployment Claims
2023-11-16,08:30,USD,High,Unemployment Claims
2023-11-23,08:30,USD,High,Unemployment Claims
2023-11-30,08:30,USD,High,Unemployment Claims
2023-12-07,08:30,USD,High,Unemployment Claims
2023-12-14,08:30,USD,High,Unemployment Claims
2023-12-21,08:30,USD,High,Unemployment Claims
2023-12-28,08:30,USD,High,Unemployment Claims
2024-01-04,08:30,USD,High,Unemployment Claims
2024-01-11,08:30,USD,High,Unemployment Claims
2024-01-18,08:30,USD,High,Unemployment Claims
2024-01-25,08:30,USD,High,Unemployment Claims
2024-02-01,08:30,USD,High,Unemployment Claims
2024-02-08,08:30,USD,High,Unemployment Claims
2024-02-15,08:30,USD,High,Unemployment Claims
2024-02-22,08:30,USD,High,Unemployment Claims
2024-02-29,08:30,USD,High,Unemployment Claims
2024-03-07,08:30,USD,High,Unemployment Claims
2024-03-14,08:30,USD,High,Unemployment Claims
2024-03-21,08:30,USD,High,Unemployment Claims
2024-03-28,08:30,USD,High,Unemployment Claims
2024-04-04,08:30,USD,High,Unemployment Claims
2024-04-11,08:30,USD,High,Unemployment Claims
2024-04-18,08:30,USD,High,Unemployment Claims
2024-04-25,08:30,USD,High,Unemployment Claims
2024-05-02,08:30,USD,High,Unemployment Claims
2024-05-09,08:30,USD,High,Unemployment Claims
2024-05-16,08:30,USD,High,Unemployment Claims
2024-05-23,08:30,USD,High,Unemployment Claims
2024-05-30,08:30,USD,High,Unemployment Claims
2024-06-06,08:30,USD,High,Unemployment Claims
2024-06-13,08:30,USD,High,Unemployment Claims
2024-06-20,08:30,USD,High,Unemployment Claims
2024-06-27,08:30,USD,High,Unemployment Claims
2024-07-04,08:30,USD,High,Unemployment Claims
2024-07-11,08:30,USD,High,Unemployment Claims
2024-07-18,08:30,USD,High,Unemployment Claims
2024-07-25,08:30,USD,High,Unemployment Claims
2024-08-01,08:30,USD,High,Unemployment Claims
2024-08-08,08:30,USD,High,Unemployment Claims
2024-08-15,08:30,USD,High,Unemployment Claims
2024-08-22,08:30,USD,High,Unemployment Claims
2024-08-29,08:30,USD,High,Unemployment Claims
2024-09-05,08:30,USD,High,Unemployment Claims
2024-09-12,08:30,USD,High,Unemployment Claims
2024-09-19,08:30,USD,High,Unemployment Claims
2024-09-26,08:30,USD,High,Unemployment Claims
2024-10-03,08:30,USD,High,Unemployment Claims
2024-10-10,08:30,USD,High,Unemployment Claims
2024-10-17,08:30,USD,High,Unemployment Claims
2024-10-24,08:30,USD,High,Unemployment Claims
2024-10-31,08:30,USD,High,Unemployment Claims
2024-11-07,08:30,USD,High,Unemployment Claims
2024-11-14,08:30,USD,High,Unemployment Claims
2024-11-21,08:30,USD,High,Unemployment Claims
2024-11-28,08:30,USD,High,Unemployment Claims
2024-12-05,08:30,USD,High,Unemployment Claims
2024-12-12,08:30,USD,High,Unemployment Claims
2024-12-19,08:30,USD,High,Unemployment Claims
2024-12-26,08:30,USD,High,Unemployment Claims
2025-01-02,08:30,USD,High,Unemployment Claims
2025-01-09,08:30,USD,High,Unemployment Claims
2025-01-16,08:30,USD,High,Unemployment Claims
2025-01-23,08:30,USD,High,Unemployment Claims
2025-01-30,08:30,USD,High,Unemployment Claims
2025-02-06,08:30,USD,High,Unemployment Claims
